00        //Pixel 0:   0
00        //Pixel 1:   0
00        //Pixel 2:   0
00        //Pixel 3:   0
00        //Pixel 4:   0
00        //Pixel 5:   0
00        //Pixel 6:   0
00        //Pixel 7:   0
00        //Pixel 8:   0
00        //Pixel 9:   0
00        //Pixel 10:   0
00        //Pixel 11:   0
00        //Pixel 12:   0
00        //Pixel 13:   0
00        //Pixel 14:   0
00        //Pixel 15:   0
00        //Pixel 16:   0
00        //Pixel 17:   0
00        //Pixel 18:   0
00        //Pixel 19:   0
00        //Pixel 20:   0
00        //Pixel 21:   0
00        //Pixel 22:   0
00        //Pixel 23:   0
00        //Pixel 24:   0
00        //Pixel 25:   0
00        //Pixel 26:   0
00        //Pixel 27:   0
00        //Pixel 28:   0
00        //Pixel 29:   0
00        //Pixel 30:   0
00        //Pixel 31:   0
00        //Pixel 32:   0
00        //Pixel 33:   0
00        //Pixel 34:   0
00        //Pixel 35:   0
00        //Pixel 36:   0
00        //Pixel 37:   0
00        //Pixel 38:   0
00        //Pixel 39:   0
00        //Pixel 40:   0
00        //Pixel 41:   0
00        //Pixel 42:   0
00        //Pixel 43:   0
00        //Pixel 44:   0
00        //Pixel 45:   0
00        //Pixel 46:   0
00        //Pixel 47:   0
00        //Pixel 48:   0
00        //Pixel 49:   0
00        //Pixel 50:   0
00        //Pixel 51:   0
00        //Pixel 52:   0
00        //Pixel 53:   0
00        //Pixel 54:   0
00        //Pixel 55:   0
00        //Pixel 56:   0
00        //Pixel 57:   0
00        //Pixel 58:   0
00        //Pixel 59:   0
00        //Pixel 60:   0
00        //Pixel 61:   0
00        //Pixel 62:   0
00        //Pixel 63:   0
00        //Pixel 64:   0
00        //Pixel 65:   0
00        //Pixel 66:   0
00        //Pixel 67:   0
00        //Pixel 68:   0
00        //Pixel 69:   0
00        //Pixel 70:   0
00        //Pixel 71:   0
00        //Pixel 72:   0
00        //Pixel 73:   0
00        //Pixel 74:   0
00        //Pixel 75:   0
00        //Pixel 76:   0
00        //Pixel 77:   0
00        //Pixel 78:   0
00        //Pixel 79:   0
00        //Pixel 80:   0
00        //Pixel 81:   0
00        //Pixel 82:   0
00        //Pixel 83:   0
00        //Pixel 84:   0
00        //Pixel 85:   0
00        //Pixel 86:   0
00        //Pixel 87:   0
00        //Pixel 88:   0
00        //Pixel 89:   0
00        //Pixel 90:   0
00        //Pixel 91:   0
00        //Pixel 92:   0
00        //Pixel 93:   0
00        //Pixel 94:   0
00        //Pixel 95:   0
00        //Pixel 96:   0
00        //Pixel 97:   0
00        //Pixel 98:   0
00        //Pixel 99:   0
00        //Pixel 100:   0
00        //Pixel 101:   0
00        //Pixel 102:   0
00        //Pixel 103:   0
00        //Pixel 104:   0
00        //Pixel 105:   0
00        //Pixel 106:   0
00        //Pixel 107:   0
00        //Pixel 108:   0
00        //Pixel 109:   0
00        //Pixel 110:   0
00        //Pixel 111:   0
00        //Pixel 112:   0
00        //Pixel 113:   0
00        //Pixel 114:   0
00        //Pixel 115:   0
00        //Pixel 116:   0
00        //Pixel 117:   0
00        //Pixel 118:   0
00        //Pixel 119:   0
00        //Pixel 120:   0
00        //Pixel 121:   0
00        //Pixel 122:   0
00        //Pixel 123:   0
00        //Pixel 124:   0
00        //Pixel 125:   0
00        //Pixel 126:   0
00        //Pixel 127:   0
00        //Pixel 128:   0
02        //Pixel 129:   2
06        //Pixel 130:   6
01        //Pixel 131:   1
04        //Pixel 132:   4
02        //Pixel 133:   2
02        //Pixel 134:   2
03        //Pixel 135:   3
00        //Pixel 136:   0
02        //Pixel 137:   2
03        //Pixel 138:   3
05        //Pixel 139:   5
07        //Pixel 140:   7
07        //Pixel 141:   7
07        //Pixel 142:   7
01        //Pixel 143:   1
FB        //Pixel 144:  -5
01        //Pixel 145:   1
04        //Pixel 146:   4
07        //Pixel 147:   7
02        //Pixel 148:   2
01        //Pixel 149:   1
01        //Pixel 150:   1
03        //Pixel 151:   3
03        //Pixel 152:   3
01        //Pixel 153:   1
02        //Pixel 154:   2
06        //Pixel 155:   6
05        //Pixel 156:   5
05        //Pixel 157:   5
04        //Pixel 158:   4
02        //Pixel 159:   2
05        //Pixel 160:   5
02        //Pixel 161:   2
03        //Pixel 162:   3
03        //Pixel 163:   3
03        //Pixel 164:   3
03        //Pixel 165:   3
02        //Pixel 166:   2
05        //Pixel 167:   5
05        //Pixel 168:   5
07        //Pixel 169:   7
05        //Pixel 170:   5
06        //Pixel 171:   6
06        //Pixel 172:   6
04        //Pixel 173:   4
04        //Pixel 174:   4
04        //Pixel 175:   4
05        //Pixel 176:   5
04        //Pixel 177:   4
05        //Pixel 178:   5
04        //Pixel 179:   4
05        //Pixel 180:   5
03        //Pixel 181:   3
02        //Pixel 182:   2
03        //Pixel 183:   3
04        //Pixel 184:   4
04        //Pixel 185:   4
02        //Pixel 186:   2
03        //Pixel 187:   3
05        //Pixel 188:   5
05        //Pixel 189:   5
04        //Pixel 190:   4
03        //Pixel 191:   3
05        //Pixel 192:   5
01        //Pixel 193:   1
01        //Pixel 194:   1
02        //Pixel 195:   2
01        //Pixel 196:   1
04        //Pixel 197:   4
01        //Pixel 198:   1
05        //Pixel 199:   5
03        //Pixel 200:   3
03        //Pixel 201:   3
04        //Pixel 202:   4
04        //Pixel 203:   4
03        //Pixel 204:   3
04        //Pixel 205:   4
04        //Pixel 206:   4
FF        //Pixel 207:  -1
FE        //Pixel 208:  -2
07        //Pixel 209:   7
06        //Pixel 210:   6
06        //Pixel 211:   6
06        //Pixel 212:   6
05        //Pixel 213:   5
00        //Pixel 214:   0
01        //Pixel 215:   1
00        //Pixel 216:   0
02        //Pixel 217:   2
04        //Pixel 218:   4
02        //Pixel 219:   2
01        //Pixel 220:   1
01        //Pixel 221:   1
02        //Pixel 222:   2
02        //Pixel 223:   2
02        //Pixel 224:   2
03        //Pixel 225:   3
05        //Pixel 226:   5
02        //Pixel 227:   2
F6        //Pixel 228: -10
0D        //Pixel 229:  13
0B        //Pixel 230:  11
09        //Pixel 231:   9
0F        //Pixel 232:  15
0A        //Pixel 233:  10
E4        //Pixel 234: -28
FD        //Pixel 235:  -3
07        //Pixel 236:   7
04        //Pixel 237:   4
03        //Pixel 238:   3
02        //Pixel 239:   2
04        //Pixel 240:   4
02        //Pixel 241:   2
02        //Pixel 242:   2
04        //Pixel 243:   4
05        //Pixel 244:   5
04        //Pixel 245:   4
04        //Pixel 246:   4
02        //Pixel 247:   2
04        //Pixel 248:   4
07        //Pixel 249:   7
05        //Pixel 250:   5
04        //Pixel 251:   4
03        //Pixel 252:   3
0B        //Pixel 253:  11
18        //Pixel 254:  24
00        //Pixel 255:   0
00        //Pixel 256:   0
02        //Pixel 257:   2
05        //Pixel 258:   5
04        //Pixel 259:   4
04        //Pixel 260:   4
04        //Pixel 261:   4
02        //Pixel 262:   2
01        //Pixel 263:   1
00        //Pixel 264:   0
03        //Pixel 265:   3
05        //Pixel 266:   5
04        //Pixel 267:   4
07        //Pixel 268:   7
07        //Pixel 269:   7
04        //Pixel 270:   4
03        //Pixel 271:   3
FC        //Pixel 272:  -4
01        //Pixel 273:   1
05        //Pixel 274:   5
02        //Pixel 275:   2
02        //Pixel 276:   2
01        //Pixel 277:   1
01        //Pixel 278:   1
01        //Pixel 279:   1
02        //Pixel 280:   2
03        //Pixel 281:   3
03        //Pixel 282:   3
04        //Pixel 283:   4
04        //Pixel 284:   4
05        //Pixel 285:   5
05        //Pixel 286:   5
05        //Pixel 287:   5
04        //Pixel 288:   4
02        //Pixel 289:   2
02        //Pixel 290:   2
02        //Pixel 291:   2
03        //Pixel 292:   3
02        //Pixel 293:   2
02        //Pixel 294:   2
04        //Pixel 295:   4
03        //Pixel 296:   3
06        //Pixel 297:   6
05        //Pixel 298:   5
05        //Pixel 299:   5
05        //Pixel 300:   5
04        //Pixel 301:   4
05        //Pixel 302:   5
05        //Pixel 303:   5
04        //Pixel 304:   4
04        //Pixel 305:   4
03        //Pixel 306:   3
02        //Pixel 307:   2
03        //Pixel 308:   3
03        //Pixel 309:   3
01        //Pixel 310:   1
01        //Pixel 311:   1
03        //Pixel 312:   3
03        //Pixel 313:   3
01        //Pixel 314:   1
02        //Pixel 315:   2
04        //Pixel 316:   4
04        //Pixel 317:   4
02        //Pixel 318:   2
02        //Pixel 319:   2
03        //Pixel 320:   3
03        //Pixel 321:   3
02        //Pixel 322:   2
01        //Pixel 323:   1
00        //Pixel 324:   0
02        //Pixel 325:   2
01        //Pixel 326:   1
02        //Pixel 327:   2
03        //Pixel 328:   3
03        //Pixel 329:   3
01        //Pixel 330:   1
03        //Pixel 331:   3
04        //Pixel 332:   4
02        //Pixel 333:   2
02        //Pixel 334:   2
01        //Pixel 335:   1
FD        //Pixel 336:  -3
FF        //Pixel 337:  -1
05        //Pixel 338:   5
04        //Pixel 339:   4
04        //Pixel 340:   4
06        //Pixel 341:   6
01        //Pixel 342:   1
01        //Pixel 343:   1
03        //Pixel 344:   3
03        //Pixel 345:   3
01        //Pixel 346:   1
02        //Pixel 347:   2
02        //Pixel 348:   2
02        //Pixel 349:   2
03        //Pixel 350:   3
02        //Pixel 351:   2
03        //Pixel 352:   3
01        //Pixel 353:   1
02        //Pixel 354:   2
01        //Pixel 355:   1
F9        //Pixel 356:  -7
FA        //Pixel 357:  -6
0D        //Pixel 358:  13
08        //Pixel 359:   8
0B        //Pixel 360:  11
19        //Pixel 361:  25
F9        //Pixel 362:  -7
F1        //Pixel 363: -15
02        //Pixel 364:   2
05        //Pixel 365:   5
06        //Pixel 366:   6
03        //Pixel 367:   3
03        //Pixel 368:   3
01        //Pixel 369:   1
00        //Pixel 370:   0
02        //Pixel 371:   2
03        //Pixel 372:   3
03        //Pixel 373:   3
04        //Pixel 374:   4
04        //Pixel 375:   4
05        //Pixel 376:   5
06        //Pixel 377:   6
03        //Pixel 378:   3
0A        //Pixel 379:  10
14        //Pixel 380:  20
0A        //Pixel 381:  10
EB        //Pixel 382: -21
00        //Pixel 383:   0
00        //Pixel 384:   0
05        //Pixel 385:   5
05        //Pixel 386:   5
04        //Pixel 387:   4
04        //Pixel 388:   4
04        //Pixel 389:   4
02        //Pixel 390:   2
02        //Pixel 391:   2
06        //Pixel 392:   6
06        //Pixel 393:   6
06        //Pixel 394:   6
04        //Pixel 395:   4
05        //Pixel 396:   5
06        //Pixel 397:   6
04        //Pixel 398:   4
03        //Pixel 399:   3
FC        //Pixel 400:  -4
01        //Pixel 401:   1
05        //Pixel 402:   5
04        //Pixel 403:   4
06        //Pixel 404:   6
03        //Pixel 405:   3
02        //Pixel 406:   2
02        //Pixel 407:   2
00        //Pixel 408:   0
01        //Pixel 409:   1
05        //Pixel 410:   5
04        //Pixel 411:   4
02        //Pixel 412:   2
04        //Pixel 413:   4
05        //Pixel 414:   5
04        //Pixel 415:   4
01        //Pixel 416:   1
01        //Pixel 417:   1
01        //Pixel 418:   1
03        //Pixel 419:   3
04        //Pixel 420:   4
